# [C2r_O1o] Distance / pm; [C2r_H1r]-[C2r_O1o] Angle / Degree; Occurrence
315.0000000;  11.70000000;  0.2547575802
325.0000000;  11.70000000;  19.46619708
335.0000000;  11.70000000;  278.6260914
345.0000000;  11.70000000;  960.9433540
355.0000000;  11.70000000;  1636.420773
365.0000000;  11.70000000;  1840.097230
375.0000000;  11.70000000;  1739.067848
385.0000000;  11.70000000;  1418.960861
395.0000000;  11.70000000;  1136.334869
405.0000000;  11.70000000;  904.9224503
415.0000000;  11.70000000;  705.4587896
425.0000000;  11.70000000;  585.4756567
435.0000000;  11.70000000;  486.5633067
445.0000000;  11.70000000;  421.9335769
455.0000000;  11.70000000;  400.2420378
465.0000000;  11.70000000;  384.7584180
475.0000000;  11.70000000;  373.2343662
485.0000000;  11.70000000;  374.3818419
495.0000000;  11.70000000;  371.4081156
505.0000000;  11.70000000;  366.8415958
515.0000000;  11.70000000;  367.4887134
525.0000000;  11.70000000;  388.7585307
535.0000000;  11.70000000;  419.8978302
545.0000000;  11.70000000;  465.0481745
555.0000000;  11.70000000;  496.7268438
565.0000000;  11.70000000;  516.7562687
575.0000000;  11.70000000;  527.6571533
585.0000000;  11.70000000;  519.1187559
595.0000000;  11.70000000;  465.6114387
605.0000000;  11.70000000;  393.4532513
615.0000000;  11.70000000;  309.3557475
625.0000000;  11.70000000;  250.6571004
635.0000000;  11.70000000;  207.3427436
645.0000000;  11.70000000;  165.1130674
655.0000000;  11.70000000;  149.7162183
665.0000000;  11.70000000;  131.0604218
675.0000000;  11.70000000;  118.6373988
685.0000000;  11.70000000;  111.0836113
695.0000000;  11.70000000;  104.4697711
705.0000000;  11.70000000;  104.7162236
715.0000000;  11.70000000;  102.1909545
725.0000000;  11.70000000;  100.5767071
735.0000000;  11.70000000;  97.91857637
745.0000000;  11.70000000;  89.78072300
755.0000000;  11.70000000;  94.30511819
765.0000000;  11.70000000;  94.64732096
775.0000000;  11.70000000;  91.57000562
785.0000000;  11.70000000;  95.47361569
